88, 28.000000, 0.000000, -28.000000 
89, 1.000000, 0.000000, 56.000000 
90, 31.000000, 0.000000, 57.000000 
91, 40.000000, 0.000000, 21.000000 
92, -45.000000, 0.000000, -13.000000 
93, 52.000000, 0.000000, 3.000000 
94, 20.000000, 0.000000, -47.000000 
95, -6.000000, 0.000000, -45.000000 
96, -3.000000, 0.000000, -48.000000 
97, 18.000000, 0.000000, 15.000000 
98, -2.000000, 0.000000, -16.000000 
99, 9.000000, 0.000000, -33.000000 
100, 46.000000, 0.000000, 59.000000 
101, -42.000000, 0.000000, 45.000000 
102, -30.000000, 0.000000, 4.000000 
103, 15.000000, 0.000000, 8.000000 
104, -2.000000, 0.000000, -19.000000 
105, -35.000000, 0.000000, -58.000000 
106, 11.000000, 0.000000, 44.000000 
107, 46.000000, 0.000000, -18.000000 
108, 10.000000, 0.000000, 14.000000 
109, 41.000000, 0.000000, -43.000000 
110, 8.000000, 0.000000, 59.000000 
111, -25.000000, 0.000000, 6.000000 
112, -13.000000, 0.000000, 61.000000 
113, -32.000000, 0.000000, -25.000000 
114, 44.000000, 0.000000, 60.000000 
115, 35.000000, 0.000000, 26.000000 
116, -35.000000, 0.000000, 11.000000 
117, -53.000000, 0.000000, 34.000000 
118, 13.000000, 0.000000, -23.000000 
119, 46.000000, 0.000000, -57.000000 
120, -14.000000, 0.000000, 0.000000 
121, -41.000000, 0.000000, 59.000000 
122, 6.000000, 0.000000, 50.000000 
123, 55.000000, 0.000000, -3.000000 
124, -35.000000, 0.000000, 21.000000 
125, 23.000000, 0.000000, -2.000000 
126, 53.000000, 0.000000, 60.000000 
127, -47.000000, 0.000000, 3.000000 
128, -49.000000, 0.000000, 57.000000 
129, -64.000000, 0.000000, -54.000000 
130, -3.000000, 0.000000, -33.000000 
131, -11.000000, 0.000000, -16.000000 
132, -3.000000, 0.000000, -51.000000 
133, 43.000000, 0.000000, 18.000000 
134, 5.000000, 0.000000, 40.000000 
135, -3.000000, 0.000000, 51.000000 
136, 31.000000, 0.000000, 39.000000 
137, -41.000000, 0.000000, -35.000000 
138, 55.000000, 0.000000, -43.000000 
139, 43.000000, 0.000000, 11.000000 
140, -14.000000, 0.000000, 18.000000 
141, -27.000000, 0.000000, -57.000000 
142, -62.000000, 0.000000, -37.000000 
143, 32.000000, 0.000000, 16.000000 
144, 56.000000, 0.000000, -52.000000 
145, 26.000000, 0.000000, -2.000000 
146, 25.000000, 0.000000, -29.000000 
147, -27.000000, 0.000000, 41.000000 
148, 51.000000, 0.000000, 7.000000 
149, -32.000000, 0.000000, -58.000000 
150, -15.000000, 0.000000, -55.000000 
151, -26.000000, 0.000000, 19.000000 
152, 46.000000, 0.000000, -23.000000 
153, -59.000000, 0.000000, -10.000000 
154, -57.000000, 0.000000, 28.000000 
155, -14.000000, 0.000000, -32.000000 
156, -12.000000, 0.000000, 12.000000 
157, -5.000000, 0.000000, -8.000000 
158, -40.000000, 0.000000, 33.000000 
159, 60.000000, 0.000000, -10.000000 
160, -42.000000, 0.000000, -1.000000 
161, -42.000000, 0.000000, -52.000000 
162, 39.000000, 0.000000, -48.000000 
163, -35.000000, 0.000000, 12.000000 
164, 41.000000, 0.000000, -61.000000 
165, -47.000000, 0.000000, 6.000000 
166, -6.000000, 0.000000, -44.000000 
167, -48.000000, 0.000000, 48.000000 
168, -58.000000, 0.000000, -49.000000 
169, 9.000000, 0.000000, -52.000000 
170, -35.000000, 0.000000, 15.000000 
171, -12.000000, 0.000000, -60.000000 
172, 9.000000, 0.000000, 12.000000 
173, -63.000000, 0.000000, -39.000000 
174, 30.000000, 0.000000, 21.000000 
175, 14.000000, 0.000000, -4.000000 
176, -46.000000, 0.000000, -39.000000 
177, -36.000000, 0.000000, -4.000000 
178, -49.000000, 0.000000, 44.000000 
179, -60.000000, 0.000000, -30.000000 
180, 7.000000, 0.000000, 8.000000 
181, -26.000000, 0.000000, 26.000000 
182, -56.000000, 0.000000, -46.000000 
183, 35.000000, 0.000000, -45.000000 
184, 16.000000, 0.000000, -33.000000 
185, 12.000000, 0.000000, 39.000000 
186, 34.000000, 0.000000, 55.000000 
187, 25.000000, 0.000000, -1.000000 
188, -39.000000, 0.000000, 25.000000 
189, 31.000000, 0.000000, 49.000000 
190, 61.000000, 0.000000, 63.000000 
191, -4.000000, 0.000000, -20.000000 
192, -44.000000, 0.000000, -30.000000 
193, 20.000000, 0.000000, -42.000000 
194, 59.000000, 0.000000, 1.000000 
195, 2.000000, 0.000000, -13.000000 
196, -12.000000, 0.000000, -33.000000 
197, 7.000000, 0.000000, -55.000000 
198, 2.000000, 0.000000, -53.000000 
199, -58.000000, 0.000000, -62.000000 
200, 51.000000, 0.000000, 35.000000 
201, 52.000000, 0.000000, -47.000000 
202, 62.000000, 0.000000, 27.000000 
203, -54.000000, 0.000000, -40.000000 
204, 13.000000, 0.000000, 59.000000 
205, -3.000000, 0.000000, -54.000000 
206, -36.000000, 0.000000, 39.000000 
207, -17.000000, 0.000000, 13.000000 
208, 3.000000, 0.000000, 35.000000 
209, -25.000000, 0.000000, 34.000000 
210, 16.000000, 0.000000, -42.000000 
211, -1.000000, 0.000000, 7.000000 
212, 25.000000, 0.000000, -50.000000 
213, 28.000000, 0.000000, -36.000000 
214, -47.000000, 0.000000, -59.000000 
215, 35.000000, 0.000000, -58.000000 
216, -40.000000, 0.000000, 35.000000 
217, -22.000000, 0.000000, 17.000000 
218, -40.000000, 0.000000, -60.000000 
219, -19.000000, 0.000000, 25.000000 
220, -51.000000, 0.000000, -6.000000 
221, -61.000000, 0.000000, -22.000000 
222, 36.000000, 0.000000, -42.000000 
223, -48.000000, 0.000000, 38.000000 
224, 8.000000, 0.000000, 35.000000 
225, 59.000000, 0.000000, 39.000000 
226, -7.000000, 0.000000, 52.000000 
227, 34.000000, 0.000000, -26.000000 
228, 30.000000, 0.000000, -32.000000 
229, 13.000000, 0.000000, 27.000000 
230, -36.000000, 0.000000, -54.000000 
231, 33.000000, 0.000000, 38.000000 
232, 39.000000, 0.000000, -26.000000 
233, 23.000000, 0.000000, 46.000000 
234, 24.000000, 0.000000, 56.000000 
235, -20.000000, 0.000000, 8.000000 
236, -64.000000, 0.000000, -33.000000 
237, -39.000000, 0.000000, -38.000000 
238, 61.000000, 0.000000, -45.000000 
239, 5.000000, 0.000000, 0.000000 
240, 10.000000, 0.000000, -21.000000 
241, -6.000000, 0.000000, 46.000000 
242, 28.000000, 0.000000, 34.000000 
243, -43.000000, 0.000000, -41.000000 
244, 42.000000, 0.000000, 26.000000 
245, -62.000000, 0.000000, -50.000000 
246, -52.000000, 0.000000, -31.000000 
247, 40.000000, 0.000000, 44.000000 
248, -57.000000, 0.000000, -12.000000 
249, 33.000000, 0.000000, -15.000000 
250, 39.000000, 0.000000, 1.000000 
251, 45.000000, 0.000000, -18.000000 
252, 15.000000, 0.000000, -15.000000 
253, 39.000000, 0.000000, -30.000000 
254, -50.000000, 0.000000, 38.000000 
255, -8.000000, 0.000000, -29.000000 
256, 50.000000, 0.000000, 1.000000 
257, 10.000000, 0.000000, -1.000000 
258, 33.000000, 0.000000, 40.000000 
259, 0.000000, 0.000000, 36.000000 
260, -27.000000, 0.000000, 6.000000 
261, 36.000000, 0.000000, 61.000000 
262, -56.000000, 0.000000, 19.000000 
263, 32.000000, 0.000000, 30.000000 
264, -31.000000, 0.000000, -43.000000 
265, -14.000000, 0.000000, 34.000000 
266, 45.000000, 0.000000, 39.000000 
267, 26.000000, 0.000000, 18.000000 
268, -30.000000, 0.000000, 57.000000 
269, 21.000000, 0.000000, -55.000000 
270, -1.000000, 0.000000, -40.000000 
271, 15.000000, 0.000000, 22.000000 
272, 40.000000, 0.000000, -17.000000 
273, -43.000000, 0.000000, -30.000000 
274, 49.000000, 0.000000, -50.000000 
275, 9.000000, 0.000000, 19.000000 
276, -7.000000, 0.000000, 43.000000 
277, 25.000000, 0.000000, 48.000000 
278, -7.000000, 0.000000, -26.000000 
279, -15.000000, 0.000000, -59.000000 
280, 28.000000, 0.000000, 18.000000 
281, -16.000000, 0.000000, 9.000000 
282, -47.000000, 0.000000, 48.000000 
283, 25.000000, 0.000000, 62.000000 
284, -33.000000, 0.000000, 61.000000 
285, 12.000000, 0.000000, -39.000000 
286, -6.000000, 0.000000, -16.000000 
287, 52.000000, 0.000000, -29.000000 
288, 19.000000, 0.000000, 61.000000 
289, -63.000000, 0.000000, 31.000000 
290, -12.000000, 0.000000, 29.000000 
291, -39.000000, 0.000000, -19.000000 
292, 11.000000, 0.000000, 17.000000 
293, 10.000000, 0.000000, -18.000000 
294, 6.000000, 0.000000, -28.000000 
295, 4.000000, 0.000000, -23.000000 
296, 33.000000, 0.000000, 49.000000 
297, 5.000000, 0.000000, -19.000000 
298, 60.000000, 0.000000, 38.000000 
299, 20.000000, 0.000000, 56.000000 
eof
